SID,SEASON,NAME,ISO_TIME,LAT,LON,TOKYO_WIND
1980076N06148,1980,UNNAMED,1980-03-16 00:00:00,6.0,147.8, 
1980076N06148,1980,UNNAMED,1980-03-16 03:00:00,6.0,147.5, 
1980076N06148,1980,UNNAMED,1980-03-16 06:00:00,6.1,147.2, 
1980076N06148,1980,UNNAMED,1980-03-16 09:00:00,6.1,147.0, 
1980076N06148,1980,UNNAMED,1980-03-16 12:00:00,6.1,146.8, 
1980076N06148,1980,UNNAMED,1980-03-16 15:00:00,6.1,146.7, 
1980076N06148,1980,UNNAMED,1980-03-16 18:00:00,6.0,146.5, 
1980076N06148,1980,UNNAMED,1980-03-16 21:00:00,6.0,146.3, 
1980076N06148,1980,UNNAMED,1980-03-17 00:00:00,6.0,146.0, 
1980076N06148,1980,UNNAMED,1980-03-17 03:00:00,6.0,145.5, 
1980076N06148,1980,UNNAMED,1980-03-17 06:00:00,6.0,144.9, 
1980076N06148,1980,UNNAMED,1980-03-17 09:00:00,6.1,144.2, 
1980076N06148,1980,UNNAMED,1980-03-17 12:00:00,6.1,143.5, 
1980076N06148,1980,UNNAMED,1980-03-17 15:00:00,6.1,142.8, 
1980076N06148,1980,UNNAMED,1980-03-17 18:00:00,6.6,142.1, 
1980076N06148,1980,UNNAMED,1980-03-17 21:00:00,7.0,141.5, 
1980076N06148,1980,UNNAMED,1980-03-18 00:00:00,7.1,140.9, 
1980076N06148,1980,UNNAMED,1980-03-18 03:00:00,7.2,140.6, 
1980076N06148,1980,UNNAMED,1980-03-18 06:00:00,7.3,140.3, 
1980076N06148,1980,UNNAMED,1980-03-18 09:00:00,7.5,140.0, 
1980076N06148,1980,UNNAMED,1980-03-18 12:00:00,7.9,139.6, 
1980076N06148,1980,UNNAMED,1980-03-18 15:00:00,8.1,139.2, 
1980076N06148,1980,UNNAMED,1980-03-18 18:00:00,8.3,138.9, 
1980076N06148,1980,UNNAMED,1980-03-18 21:00:00,8.5,138.5, 
1980076N06148,1980,UNNAMED,1980-03-19 00:00:00,8.7,138.2, 
1980076N06148,1980,UNNAMED,1980-03-19 03:00:00,8.8,137.9, 
1980076N06148,1980,UNNAMED,1980-03-19 06:00:00,8.8,137.7, 
1980076N06148,1980,UNNAMED,1980-03-19 09:00:00,8.9,137.5, 
1980076N06148,1980,UNNAMED,1980-03-19 12:00:00,9.0,137.2, 
1980076N06148,1980,UNNAMED,1980-03-19 15:00:00,9.0,136.9, 
1980076N06148,1980,UNNAMED,1980-03-19 18:00:00,9.0,136.6, 
1980076N06148,1980,UNNAMED,1980-03-19 21:00:00,9.0,136.4, 
1980076N06148,1980,UNNAMED,1980-03-20 00:00:00,9.0,136.2, 
1980076N06148,1980,UNNAMED,1980-03-20 03:00:00,9.0,135.9, 
1980076N06148,1980,UNNAMED,1980-03-20 06:00:00,9.0,135.6, 
1980076N06148,1980,UNNAMED,1980-03-20 09:00:00,9.0,135.3, 
1980076N06148,1980,UNNAMED,1980-03-20 12:00:00,9.0,135.1, 
1980076N06148,1980,UNNAMED,1980-03-20 15:00:00,9.1,134.8, 
1980076N06148,1980,UNNAMED,1980-03-20 18:00:00,9.1,134.6, 
1980076N06148,1980,UNNAMED,1980-03-20 21:00:00,9.2,134.3, 
1980076N06148,1980,UNNAMED,1980-03-21 00:00:00,9.2,134.1, 
1980076N06148,1980,UNNAMED,1980-03-21 03:00:00,9.3,133.8, 
1980076N06148,1980,UNNAMED,1980-03-21 06:00:00,9.3,133.4, 
1980076N06148,1980,UNNAMED,1980-03-21 09:00:00,9.3,132.9, 
1980076N06148,1980,UNNAMED,1980-03-21 12:00:00,9.4,132.3, 
1980076N06148,1980,UNNAMED,1980-03-21 15:00:00,9.7,131.6, 
1980076N06148,1980,UNNAMED,1980-03-21 18:00:00,10.0,131.0, 
1980076N06148,1980,UNNAMED,1980-03-21 21:00:00,10.2,130.4, 
1980076N06148,1980,UNNAMED,1980-03-22 00:00:00,10.4,129.9, 
1980076N06148,1980,UNNAMED,1980-03-22 03:00:00,10.5,129.6, 
1980076N06148,1980,UNNAMED,1980-03-22 06:00:00,10.6,129.3, 
1980076N06148,1980,UNNAMED,1980-03-22 09:00:00,10.7,129.0, 
1980076N06148,1980,UNNAMED,1980-03-22 12:00:00,10.8,128.7, 
1980076N06148,1980,UNNAMED,1980-03-22 15:00:00,10.9,128.4, 
1980076N06148,1980,UNNAMED,1980-03-22 18:00:00,10.9,128.1, 
1980076N06148,1980,UNNAMED,1980-03-22 21:00:00,11.0,127.8, 
1980076N06148,1980,UNNAMED,1980-03-23 00:00:00,11.2,127.5, 
1980076N06148,1980,UNNAMED,1980-03-23 03:00:00,11.3,127.1, 
1980076N06148,1980,UNNAMED,1980-03-23 06:00:00,11.5,126.7, 
1980076N06148,1980,UNNAMED,1980-03-23 09:00:00,11.7,126.3, 
1980076N06148,1980,UNNAMED,1980-03-23 12:00:00,11.9,125.8, 
1980076N06148,1980,UNNAMED,1980-03-23 15:00:00,12.1,125.3, 
1980076N06148,1980,UNNAMED,1980-03-23 18:00:00,12.3,124.8, 
1980076N06148,1980,UNNAMED,1980-03-23 21:00:00,12.6,124.3, 
1980076N06148,1980,UNNAMED,1980-03-24 00:00:00,12.8,123.8, 
1980076N06148,1980,UNNAMED,1980-03-24 03:00:00,13.1,123.2, 
1980076N06148,1980,UNNAMED,1980-03-24 06:00:00,13.3,122.7, 
1980076N06148,1980,UNNAMED,1980-03-24 09:00:00,13.4,122.3, 
1980076N06148,1980,UNNAMED,1980-03-24 12:00:00,13.5,121.9, 
1980076N06148,1980,UNNAMED,1980-03-24 15:00:00,13.6,121.5, 
1980076N06148,1980,UNNAMED,1980-03-24 18:00:00,13.7,121.2, 
1980076N06148,1980,UNNAMED,1980-03-24 21:00:00,13.7,120.9, 
1980076N06148,1980,UNNAMED,1980-03-25 00:00:00,13.7,120.6, 
1980076N06148,1980,UNNAMED,1980-03-25 03:00:00,13.5,120.4, 
1980076N06148,1980,UNNAMED,1980-03-25 06:00:00,13.5,120.0, 
1980076N06148,1980,UNNAMED,1980-03-25 09:00:00,13.4,119.6, 
1980076N06148,1980,UNNAMED,1980-03-25 12:00:00,13.3,119.3, 
1980076N06148,1980,UNNAMED,1980-03-25 15:00:00,13.2,119.0, 
1980076N06148,1980,UNNAMED,1980-03-25 18:00:00,13.0,118.6, 
1980076N06148,1980,UNNAMED,1980-03-25 21:00:00,12.9,118.2, 
1980076N06148,1980,UNNAMED,1980-03-26 00:00:00,12.8,117.9, 
1980076N06148,1980,UNNAMED,1980-03-26 03:00:00,12.7,117.6, 
1980076N06148,1980,UNNAMED,1980-03-26 06:00:00,12.7,117.3, 
1980076N06148,1980,UNNAMED,1980-03-26 09:00:00,12.6,117.0, 
1980076N06148,1980,UNNAMED,1980-03-26 12:00:00,12.5,116.7, 
1980076N06148,1980,UNNAMED,1980-03-26 15:00:00,12.5,116.4, 
1980076N06148,1980,UNNAMED,1980-03-26 18:00:00,12.4,116.0, 
1980076N06148,1980,UNNAMED,1980-03-26 21:00:00,12.3,115.6, 
1980076N06148,1980,UNNAMED,1980-03-27 00:00:00,12.2,115.2, 
1980076N06148,1980,UNNAMED,1980-03-27 03:00:00,12.1,114.8, 
1980076N06148,1980,UNNAMED,1980-03-27 06:00:00,12.1,114.4, 
1980076N06148,1980,UNNAMED,1980-03-27 09:00:00,12.1,114.0, 
1980076N06148,1980,UNNAMED,1980-03-27 12:00:00,12.0,113.5, 
1980076N06148,1980,UNNAMED,1980-03-27 15:00:00,11.9,113.1, 
1980076N06148,1980,UNNAMED,1980-03-27 18:00:00,11.8,112.6, 
1980076N06148,1980,UNNAMED,1980-03-27 21:00:00,11.6,112.1, 
1980076N06148,1980,UNNAMED,1980-03-28 00:00:00,11.5,111.6, 
1980076N06148,1980,UNNAMED,1980-03-28 03:00:00,11.5,111.1, 
1980076N06148,1980,UNNAMED,1980-03-28 06:00:00,11.5,110.5, 
1980076N06148,1980,UNNAMED,1980-03-28 09:00:00,11.5,110.0, 
1980076N06148,1980,UNNAMED,1980-03-28 12:00:00,11.5,109.5, 
1980076N06148,1980,UNNAMED,1980-03-28 15:00:00,11.5,109.0, 
1980076N06148,1980,UNNAMED,1980-03-28 18:00:00,11.6,108.6, 
1980076N06148,1980,UNNAMED,1980-03-28 21:00:00,11.6,108.2, 
1980076N06148,1980,UNNAMED,1980-03-29 00:00:00,11.7,107.8, 
1980076N06148,1980,UNNAMED,1980-03-29 03:00:00,10.7,110.1, 
1980076N06148,1980,UNNAMED,1980-03-29 06:00:00,10.4,109.6, 
1980094N02179,1980,CARMEN,1980-04-03 00:00:00,2.3,178.5, 
1980094N02179,1980,CARMEN,1980-04-03 03:00:00,2.5,178.8, 
1980094N02179,1980,CARMEN,1980-04-03 06:00:00,2.8,179.1, 
1980094N02179,1980,CARMEN,1980-04-03 09:00:00,3.0,179.5, 
1980094N02179,1980,CARMEN,1980-04-03 12:00:00,3.3,179.9, 
1980094N02179,1980,CARMEN,1980-04-03 15:00:00,3.6,180.3, 
1980094N02179,1980,CARMEN,1980-04-03 18:00:00,3.9,180.8, 
1980094N02179,1980,CARMEN,1980-04-03 21:00:00,4.3,181.2, 
1980094N02179,1980,CARMEN,1980-04-04 00:00:00,4.7,181.4, 
1980094N02179,1980,CARMEN,1980-04-04 03:00:00,5.3,181.3, 
1980094N02179,1980,CARMEN,1980-04-04 06:00:00,6.0,181.2, 
1980094N02179,1980,CARMEN,1980-04-04 09:00:00,6.6,181.2, 
1980094N02179,1980,CARMEN,1980-04-04 12:00:00,7.2,181.0, 
1980094N02179,1980,CARMEN,1980-04-04 15:00:00,7.7,180.8, 
1980094N02179,1980,CARMEN,1980-04-04 18:00:00,8.3,180.4, 
1980094N02179,1980,CARMEN,1980-04-04 21:00:00,8.8,180.0, 
1980094N02179,1980,CARMEN,1980-04-05 00:00:00,9.3,179.6, 
1980094N02179,1980,CARMEN,1980-04-05 03:00:00,9.7,179.1, 
1980094N02179,1980,CARMEN,1980-04-05 06:00:00,10.2,178.6, 
1980094N02179,1980,CARMEN,1980-04-05 09:00:00,10.9,178.1, 
1980094N02179,1980,CARMEN,1980-04-05 12:00:00,11.7,177.8,40
1980094N02179,1980,CARMEN,1980-04-05 15:00:00,12.4,177.5,43
1980094N02179,1980,CARMEN,1980-04-05 18:00:00,13.2,177.3,45
1980094N02179,1980,CARMEN,1980-04-05 21:00:00,13.9,177.2,45
1980094N02179,1980,CARMEN,1980-04-06 00:00:00,14.6,177.1,45
1980094N02179,1980,CARMEN,1980-04-06 03:00:00,15.3,177.1,45
1980094N02179,1980,CARMEN,1980-04-06 06:00:00,16.0,177.2,45
1980094N02179,1980,CARMEN,1980-04-06 09:00:00,16.5,177.4,53
1980094N02179,1980,CARMEN,1980-04-06 12:00:00,17.0,177.7,60
1980094N02179,1980,CARMEN,1980-04-06 15:00:00,17.5,178.0,58
1980094N02179,1980,CARMEN,1980-04-06 18:00:00,17.9,178.3,55
1980094N02179,1980,CARMEN,1980-04-06 21:00:00,18.3,178.6,50
1980094N02179,1980,CARMEN,1980-04-07 00:00:00,18.7,179.0,45
1980094N02179,1980,CARMEN,1980-04-07 03:00:00,19.1,179.4,45
1980094N02179,1980,CARMEN,1980-04-07 06:00:00,19.4,179.7,45
1980094N02179,1980,CARMEN,1980-04-07 09:00:00,19.6,179.9,45
1980094N02179,1980,CARMEN,1980-04-07 12:00:00,19.7,180.0,45
1980094N02179,1980,CARMEN,1980-04-07 15:00:00,19.9,180.1, 
1980094N02179,1980,CARMEN,1980-04-07 18:00:00,20.0,180.3, 
1980094N02179,1980,CARMEN,1980-04-07 21:00:00,20.2,180.4, 
1980094N02179,1980,CARMEN,1980-04-08 00:00:00,20.3,180.5, 
1980094N02179,1980,CARMEN,1980-04-08 03:00:00,20.4,180.6, 
1980094N02179,1980,CARMEN,1980-04-08 06:00:00,20.6,180.8, 
1980094N02179,1980,CARMEN,1980-04-08 09:00:00,20.7,181.0, 
1980094N02179,1980,CARMEN,1980-04-08 12:00:00,20.9,181.3, 
1980094N02179,1980,CARMEN,1980-04-08 15:00:00,21.1,181.5, 
1980094N02179,1980,CARMEN,1980-04-08 18:00:00,21.3,181.8, 
1980094N02179,1980,CARMEN,1980-04-08 21:00:00,21.4,181.9, 
1980094N02179,1980,CARMEN,1980-04-09 00:00:00,21.5,182.1, 
1980094N02179,1980,CARMEN,1980-04-09 03:00:00,21.5,182.5, 
1980094N02179,1980,CARMEN,1980-04-09 06:00:00,21.7,183.1, 
1980094N02179,1980,CARMEN,1980-04-09 09:00:00,21.8,183.6, 
1980094N02179,1980,CARMEN,1980-04-09 12:00:00,22.0,184.1, 
1980094N02179,1980,CARMEN,1980-04-09 15:00:00,22.3,184.5, 
1980094N02179,1980,CARMEN,1980-04-09 18:00:00,22.5,184.8, 
1980094N02179,1980,CARMEN,1980-04-09 21:00:00,22.8,185.0, 
1980094N02179,1980,CARMEN,1980-04-10 00:00:00,22.9,184.8, 
1980094N02179,1980,CARMEN,1980-04-10 03:00:00,22.9,184.3, 
1980094N02179,1980,CARMEN,1980-04-10 06:00:00,22.9,183.5, 
1980094N02179,1980,CARMEN,1980-04-10 09:00:00,22.7,182.6, 
1980094N02179,1980,CARMEN,1980-04-10 12:00:00,22.5,181.7, 
1980094N02179,1980,CARMEN,1980-04-10 15:00:00,22.2,181.0, 
1980094N02179,1980,CARMEN,1980-04-10 18:00:00,21.8,180.4, 
1980094N02179,1980,CARMEN,1980-04-10 21:00:00,21.4,179.7, 
1980094N02179,1980,CARMEN,1980-04-11 00:00:00,21.0,179.0, 
1980094N02179,1980,CARMEN,1980-04-11 03:00:00,20.6,178.2, 
1980094N02179,1980,CARMEN,1980-04-11 06:00:00,20.2,177.4, 
1980094N02179,1980,CARMEN,1980-04-11 09:00:00,19.9,176.4, 
1980094N02179,1980,CARMEN,1980-04-11 12:00:00,19.5,175.3, 
1980094N02179,1980,CARMEN,1980-04-11 15:00:00,19.2,174.0, 
1980094N02179,1980,CARMEN,1980-04-11 18:00:00,18.8,172.6, 
1980094N02179,1980,CARMEN,1980-04-11 21:00:00,18.5,171.1, 
1980094N02179,1980,CARMEN,1980-04-12 00:00:00,18.2,169.5, 
1980126N08150,1980,DOM,1980-05-05 00:00:00,8.1,150.1, 
1980126N08150,1980,DOM,1980-05-05 03:00:00,8.1,149.7, 
1980126N08150,1980,DOM,1980-05-05 06:00:00,8.1,149.3, 
1980126N08150,1980,DOM,1980-05-05 09:00:00,8.1,148.9, 
1980126N08150,1980,DOM,1980-05-05 12:00:00,8.1,148.5, 
1980126N08150,1980,DOM,1980-05-05 15:00:00,8.1,148.1, 
1980126N08150,1980,DOM,1980-05-05 18:00:00,8.0,147.7, 
1980126N08150,1980,DOM,1980-05-05 21:00:00,8.0,147.3, 
1980126N08150,1980,DOM,1980-05-06 00:00:00,8.0,147.0, 
1980126N08150,1980,DOM,1980-05-06 03:00:00,8.0,146.7, 
1980126N08150,1980,DOM,1980-05-06 06:00:00,8.0,146.4, 
1980126N08150,1980,DOM,1980-05-06 09:00:00,8.1,146.1, 
1980126N08150,1980,DOM,1980-05-06 12:00:00,8.1,145.8, 
1980126N08150,1980,DOM,1980-05-06 15:00:00,8.1,145.5, 
1980126N08150,1980,DOM,1980-05-06 18:00:00,8.1,145.3, 
1980126N08150,1980,DOM,1980-05-06 21:00:00,8.1,145.0, 
1980126N08150,1980,DOM,1980-05-07 00:00:00,8.1,144.8, 
1980126N08150,1980,DOM,1980-05-07 03:00:00,8.1,144.6, 
1980126N08150,1980,DOM,1980-05-07 06:00:00,8.1,144.4, 
1980126N08150,1980,DOM,1980-05-07 09:00:00,8.1,144.2, 
1980126N08150,1980,DOM,1980-05-07 12:00:00,8.4,144.1, 
1980126N08150,1980,DOM,1980-05-07 15:00:00,8.5,143.8, 
1980126N08150,1980,DOM,1980-05-07 18:00:00,8.5,143.3, 
1980126N08150,1980,DOM,1980-05-07 21:00:00,8.4,142.9, 
1980126N08150,1980,DOM,1980-05-08 00:00:00,8.3,142.5, 
1980126N08150,1980,DOM,1980-05-08 03:00:00,8.3,142.2, 
1980126N08150,1980,DOM,1980-05-08 06:00:00,8.2,141.8, 
1980126N08150,1980,DOM,1980-05-08 09:00:00,8.1,141.4, 
1980126N08150,1980,DOM,1980-05-08 12:00:00,8.1,141.0, 
1980126N08150,1980,DOM,1980-05-08 15:00:00,7.9,140.7, 
1980126N08150,1980,DOM,1980-05-08 18:00:00,7.8,140.3, 
1980126N08150,1980,DOM,1980-05-08 21:00:00,7.7,139.8, 
1980126N08150,1980,DOM,1980-05-09 00:00:00,7.7,139.4, 
1980126N08150,1980,DOM,1980-05-09 03:00:00,7.9,138.8, 
1980126N08150,1980,DOM,1980-05-09 06:00:00,8.1,138.3, 
1980126N08150,1980,DOM,1980-05-09 09:00:00,8.4,137.9, 
1980126N08150,1980,DOM,1980-05-09 12:00:00,8.7,137.5, 
1980126N08150,1980,DOM,1980-05-09 15:00:00,9.1,137.1, 
1980126N08150,1980,DOM,1980-05-09 18:00:00,9.5,136.6, 
1980126N08150,1980,DOM,1980-05-09 21:00:00,9.8,136.2, 
1980126N08150,1980,DOM,1980-05-10 00:00:00,10.1,135.7, 
1980126N08150,1980,DOM,1980-05-10 03:00:00,10.2,135.2, 
1980126N08150,1980,DOM,1980-05-10 06:00:00,10.4,134.8, 
1980126N08150,1980,DOM,1980-05-10 09:00:00,10.7,134.2, 
1980126N08150,1980,DOM,1980-05-10 12:00:00,11.0,133.6, 
1980126N08150,1980,DOM,1980-05-10 15:00:00,11.2,133.0, 
1980126N08150,1980,DOM,1980-05-10 18:00:00,11.3,132.4, 
1980126N08150,1980,DOM,1980-05-10 21:00:00,11.5,131.9, 
1980126N08150,1980,DOM,1980-05-11 00:00:00,11.6,131.4, 
1980126N08150,1980,DOM,1980-05-11 03:00:00,11.7,130.9, 
1980126N08150,1980,DOM,1980-05-11 06:00:00,11.9,130.4,45
1980126N08150,1980,DOM,1980-05-11 09:00:00,12.1,129.9,45
1980126N08150,1980,DOM,1980-05-11 12:00:00,12.4,129.3,45
1980126N08150,1980,DOM,1980-05-11 15:00:00,12.7,128.7,48
1980126N08150,1980,DOM,1980-05-11 18:00:00,13.0,128.0,50
1980126N08150,1980,DOM,1980-05-11 21:00:00,13.3,127.4,50
1980126N08150,1980,DOM,1980-05-12 00:00:00,13.6,126.8,50
1980126N08150,1980,DOM,1980-05-12 03:00:00,13.9,126.3,53
1980126N08150,1980,DOM,1980-05-12 06:00:00,14.2,125.9,55
1980126N08150,1980,DOM,1980-05-12 09:00:00,14.5,125.4,58
1980126N08150,1980,DOM,1980-05-12 12:00:00,14.9,125.0,60
1980126N08150,1980,DOM,1980-05-12 15:00:00,15.2,124.7,60
1980126N08150,1980,DOM,1980-05-12 18:00:00,15.5,124.4,60
1980126N08150,1980,DOM,1980-05-12 21:00:00,15.7,124.1,65
1980126N08150,1980,DOM,1980-05-13 00:00:00,16.0,123.9,70
1980126N08150,1980,DOM,1980-05-13 03:00:00,16.2,123.8,70
1980126N08150,1980,DOM,1980-05-13 06:00:00,16.4,123.6,70
1980126N08150,1980,DOM,1980-05-13 09:00:00,16.5,123.4,78
1980126N08150,1980,DOM,1980-05-13 12:00:00,16.7,123.3,85
1980126N08150,1980,DOM,1980-05-13 15:00:00,16.9,123.2,85
1980126N08150,1980,DOM,1980-05-13 18:00:00,17.0,123.1,85
1980126N08150,1980,DOM,1980-05-13 21:00:00,17.1,122.9,78
1980126N08150,1980,DOM,1980-05-14 00:00:00,17.2,122.8,70
1980126N08150,1980,DOM,1980-05-14 03:00:00,17.3,122.7,70
1980126N08150,1980,DOM,1980-05-14 06:00:00,17.3,122.7,70
1980126N08150,1980,DOM,1980-05-14 09:00:00,17.4,122.6,70
1980126N08150,1980,DOM,1980-05-14 12:00:00,17.5,122.5,70
1980126N08150,1980,DOM,1980-05-14 15:00:00,17.6,122.5,65
1980126N08150,1980,DOM,1980-05-14 18:00:00,17.7,122.5,60
1980126N08150,1980,DOM,1980-05-14 21:00:00,17.9,122.4,58
1980126N08150,1980,DOM,1980-05-15 00:00:00,18.0,122.4,55
1980126N08150,1980,DOM,1980-05-15 03:00:00,18.1,122.5,55
1980126N08150,1980,DOM,1980-05-15 06:00:00,18.3,122.5,55
1980126N08150,1980,DOM,1980-05-15 09:00:00,18.4,122.5,55
1980126N08150,1980,DOM,1980-05-15 12:00:00,18.6,122.6,55
1980126N08150,1980,DOM,1980-05-15 15:00:00,18.8,122.6,53
1980126N08150,1980,DOM,1980-05-15 18:00:00,19.1,122.7,50
1980126N08150,1980,DOM,1980-05-15 21:00:00,19.3,122.7,50
1980126N08150,1980,DOM,1980-05-16 00:00:00,19.4,122.9,50
1980126N08150,1980,DOM,1980-05-16 03:00:00,19.6,123.1,53
1980126N08150,1980,DOM,1980-05-16 06:00:00,19.8,123.3,55
1980126N08150,1980,DOM,1980-05-16 09:00:00,19.9,123.6,55
1980126N08150,1980,DOM,1980-05-16 12:00:00,20.0,124.0,55
1980126N08150,1980,DOM,1980-05-16 15:00:00,20.1,124.3,55
1980126N08150,1980,DOM,1980-05-16 18:00:00,20.2,124.6,55
1980126N08150,1980,DOM,1980-05-16 21:00:00,20.4,125.0,60
1980126N08150,1980,DOM,1980-05-17 00:00:00,20.6,125.4,65
1980126N08150,1980,DOM,1980-05-17 03:00:00,20.7,125.7,65
1980126N08150,1980,DOM,1980-05-17 06:00:00,20.9,126.0,65
1980126N08150,1980,DOM,1980-05-17 09:00:00,21.0,126.2,63
1980126N08150,1980,DOM,1980-05-17 12:00:00,21.1,126.5,60
1980126N08150,1980,DOM,1980-05-17 15:00:00,21.2,126.8,58
1980126N08150,1980,DOM,1980-05-17 18:00:00,21.2,127.0,55
1980126N08150,1980,DOM,1980-05-17 21:00:00,21.2,127.2,55
1980126N08150,1980,DOM,1980-05-18 00:00:00,21.1,127.4,55
1980126N08150,1980,DOM,1980-05-18 03:00:00,21.0,127.4,55
1980126N08150,1980,DOM,1980-05-18 06:00:00,20.9,127.3,55
1980126N08150,1980,DOM,1980-05-18 09:00:00,20.8,127.2,53
1980126N08150,1980,DOM,1980-05-18 12:00:00,20.7,127.1,50
1980126N08150,1980,DOM,1980-05-18 15:00:00,20.7,127.0,48
1980126N08150,1980,DOM,1980-05-18 18:00:00,20.6,126.9,45
1980126N08150,1980,DOM,1980-05-18 21:00:00,20.6,126.5,43
1980126N08150,1980,DOM,1980-05-19 00:00:00,20.7,126.1,40
1980126N08150,1980,DOM,1980-05-19 03:00:00,20.8,125.9,40
1980126N08150,1980,DOM,1980-05-19 06:00:00,21.0,125.9,40
1980126N08150,1980,DOM,1980-05-19 09:00:00,21.1,125.9,40
1980126N08150,1980,DOM,1980-05-19 12:00:00,21.2,126.0,40
1980126N08150,1980,DOM,1980-05-19 15:00:00,21.3,126.1,40
1980126N08150,1980,DOM,1980-05-19 18:00:00,21.3,126.2,40
1980126N08150,1980,DOM,1980-05-19 21:00:00,21.4,126.3,38
1980126N08150,1980,DOM,1980-05-20 00:00:00,21.5,126.4,35
1980126N08150,1980,DOM,1980-05-20 03:00:00,21.6,126.7,35
1980126N08150,1980,DOM,1980-05-20 06:00:00,21.8,127.0,35
1980126N08150,1980,DOM,1980-05-20 09:00:00,22.0,127.3, 
1980126N08150,1980,DOM,1980-05-20 12:00:00,22.3,127.7, 
1980126N08150,1980,DOM,1980-05-20 15:00:00,22.6,128.3, 
1980126N08150,1980,DOM,1980-05-20 18:00:00,23.0,129.0, 
1980126N08150,1980,DOM,1980-05-20 21:00:00,23.4,129.8, 
1980126N08150,1980,DOM,1980-05-21 00:00:00,23.9,130.8, 
1980126N08150,1980,DOM,1980-05-21 03:00:00,24.5,132.0, 
1980126N08150,1980,DOM,1980-05-21 06:00:00,25.0,133.0, 
1980126N08150,1980,DOM,1980-05-21 09:00:00,25.5,134.0, 
1980126N08150,1980,DOM,1980-05-21 12:00:00,26.0,135.0, 
1980126N08150,1980,DOM,1980-05-21 15:00:00,26.5,136.0, 
1980126N08150,1980,DOM,1980-05-21 18:00:00,27.0,137.0, 
1980126N08150,1980,DOM,1980-05-21 21:00:00,27.5,138.2, 
1980126N08150,1980,DOM,1980-05-22 00:00:00,28.0,139.5, 
1980133N07149,1980,ELLEN,1980-05-11 12:00:00,6.9,148.5, 
1980133N07149,1980,ELLEN,1980-05-11 15:00:00,6.9,148.2, 
1980133N07149,1980,ELLEN,1980-05-11 18:00:00,6.9,147.9, 
1980133N07149,1980,ELLEN,1980-05-11 21:00:00,7.0,147.7, 
1980133N07149,1980,ELLEN,1980-05-12 00:00:00,7.0,147.4, 
1980133N07149,1980,ELLEN,1980-05-12 03:00:00,7.0,147.1, 
1980133N07149,1980,ELLEN,1980-05-12 06:00:00,7.0,146.7, 
1980133N07149,1980,ELLEN,1980-05-12 09:00:00,7.0,146.3, 
1980133N07149,1980,ELLEN,1980-05-12 12:00:00,7.0,146.0, 
1980133N07149,1980,ELLEN,1980-05-12 15:00:00,7.0,145.6, 
1980133N07149,1980,ELLEN,1980-05-12 18:00:00,7.1,145.3, 
1980133N07149,1980,ELLEN,1980-05-12 21:00:00,7.1,145.0, 
1980133N07149,1980,ELLEN,1980-05-13 00:00:00,7.2,144.7, 
1980133N07149,1980,ELLEN,1980-05-13 03:00:00,7.2,144.5, 
1980133N07149,1980,ELLEN,1980-05-13 06:00:00,7.3,144.2,40
1980133N07149,1980,ELLEN,1980-05-13 09:00:00,7.4,144.0,45
1980133N07149,1980,ELLEN,1980-05-13 12:00:00,7.5,143.8,50
1980133N07149,1980,ELLEN,1980-05-13 15:00:00,7.7,143.7,50
1980133N07149,1980,ELLEN,1980-05-13 18:00:00,7.8,143.5,50
1980133N07149,1980,ELLEN,1980-05-13 21:00:00,8.0,143.3,50
1980133N07149,1980,ELLEN,1980-05-14 00:00:00,8.1,143.2,50
1980133N07149,1980,ELLEN,1980-05-14 03:00:00,8.3,143.0,48
1980133N07149,1980,ELLEN,1980-05-14 06:00:00,8.4,142.7,45
1980133N07149,1980,ELLEN,1980-05-14 09:00:00,8.5,142.5,45
1980133N07149,1980,ELLEN,1980-05-14 12:00:00,8.7,142.3,45
1980133N07149,1980,ELLEN,1980-05-14 15:00:00,8.9,142.2,45
1980133N07149,1980,ELLEN,1980-05-14 18:00:00,9.1,142.1,45
1980133N07149,1980,ELLEN,1980-05-14 21:00:00,9.3,142.1,55
1980133N07149,1980,ELLEN,1980-05-15 00:00:00,9.5,142.0,65
1980133N07149,1980,ELLEN,1980-05-15 03:00:00,9.9,142.0,68
1980133N07149,1980,ELLEN,1980-05-15 06:00:00,10.4,142.0,70
1980133N07149,1980,ELLEN,1980-05-15 09:00:00,10.8,142.0,70
1980133N07149,1980,ELLEN,1980-05-15 12:00:00,11.1,141.9,70
1980133N07149,1980,ELLEN,1980-05-15 15:00:00,11.4,141.8,80
1980133N07149,1980,ELLEN,1980-05-15 18:00:00,11.6,141.7,90
1980133N07149,1980,ELLEN,1980-05-15 21:00:00,11.9,141.5,90
1980133N07149,1980,ELLEN,1980-05-16 00:00:00,12.1,141.4,90
1980133N07149,1980,ELLEN,1980-05-16 03:00:00,12.3,141.3,90
1980133N07149,1980,ELLEN,1980-05-16 06:00:00,12.4,141.3,90
1980133N07149,1980,ELLEN,1980-05-16 09:00:00,12.5,141.3,90
1980133N07149,1980,ELLEN,1980-05-16 12:00:00,12.6,141.3,90
1980133N07149,1980,ELLEN,1980-05-16 15:00:00,12.7,141.3,90
1980133N07149,1980,ELLEN,1980-05-16 18:00:00,12.9,141.3,90
1980133N07149,1980,ELLEN,1980-05-16 21:00:00,13.1,141.3,90
1980133N07149,1980,ELLEN,1980-05-17 00:00:00,13.3,141.3,90
